,X,Y,nama,kode_rs,tempat_tidur,lat,lon,alamat,tipe,wilayah
110,120.19581799999999,-5.5362480000000005,RS IBU DAN ANAK YASIRA,7302017,17,-5.5362480000000005,120.19581799999999,JL. KUSUMA BANGSA NO. 3,RS,"BULUKUMBA, SULAWESI SELATAN"
111,98.453094,3.755865,RUMAH SAKIT UMUM SURYA,1213061,0,3.755865,98.453094,JALAN KH ZAINUL ARIFN NO 8 KELURAHAN STABAT BARU KECAMATAN STABAT,RS,"LANGKAT, SUMATERA UTARA"
112,112.80456299999999,-2.012362,RS KELAS D PRATAMA PARENGGEAN,6202025,0,-2.012362,112.80456299999999,"JL. LESA RT.01 RW.01 DESA BAJARAU, PARENGGEAN 74355",RS,"KOTAWARINGIN TIMUR, KALIMANTAN TENGAH"
113,106.138669,-6.11557,RS MATA ACHMAD WARDI BWI-DD,3673011,8,-6.11557,106.138669,JL. RAYA TAKTAKAN KM 01,RS,"KOTA SERANG, BANTEN"
114,104.91531,-4.851008,RS CANDIMAS MEDICAL CENTER,1806038,40,-4.851008,104.91531,JL. ALAMSYAH RATU PERWIRA NEGARA NO. 47 KOTABUMI SELATAN,RS,"LAMPUNG UTARA, LAMPUNG"
115,98.65572,3.686829,RS UMUM ESHMUN,1275931,101,3.686829,98.65572,JALAN MARELAN RAYA NO. 173A KELURAHAN TANAH ENAM RATUS KECAMATAN MEDAN MARELAN,RS,"KOTA MEDAN, SUMATERA UTARA"
116,110.00131499999999,-7.731767999999999,RS AMANAH UMAT PURWOREJO,3306111,94,-7.731767999999999,110.00131499999999,JL. BRIGJEN KATAMSO NO. 144A PURWOREJO 54115,RS,"PURWOREJO, JAWA TENGAH"
117,111.12444099999999,-8.206861,RS UMUM MEDICAL MANDIRI PACITAN,3501019,52,-8.206861,111.12444099999999,JL. SURUHAN SIRNOBOYO KEC. PACITAN KAB. PACITAN JAWA TIMUR,RS,"PACITAN, JAWA TIMUR"
118,119.97698999999999,-2.899432,RS SINAR KASIH,7318056,51,-2.899432,119.97698999999999,JL. BUNTU PANTAN,RS,"TANA TORAJA, SULAWESI SELATAN"
119,111.48364099999999,0.072999,RS UMUM ASSYIFA SINTANG,6107025,40,0.072999,111.48364099999999,JL. MT. HARYONO RT 11 RW 03 KELURAHAN KAPUAS KANAN HULU SINTANG,RS,"SINTANG, KALIMANTAN BARAT"
120,99.156953,3.457268,RS UMUM MELATI DESA PON,1218029,42,3.457268,99.156953,JALAN BESAR NO 218 A DESA PON - SEI RAMPAH,RS,"SERDANG BEDAGAI, SUMATERA UTARA"
121,99.860298,2.069616,RS UMUM KARYA BAKTI UJUNG BANDAR,1207067,67,2.069616,99.860298,JALAN KARYA BAKTI UJUNG BANDAR KELURAHAN UJUNG BANDAR KECAMATAN RANTAU SELATAN,RS,"LABUHANBATU, SUMATERA UTARA"
122,99.826978,2.092741,RS UMUM HARTATI MEDICAL CENTRE,1207068,37,2.092741,99.826978,JL. SIRINGO-RINGO NO. 150 RANTAUPRAPAT KEL. BINARAGA KEC. RANTAU UTARA KAB. LABUHAN BATU,RS,"LABUHANBATU, SUMATERA UTARA"
123,112.879625,-7.630826,RS GRAHA SEHAT MEDIKA,3514057,25,-7.630826,112.879625,JL. AHMAD YANI NO.15 KARANG KETUG GADING REJO KOTA PASURUAN,RS,"PASURUAN, JAWA TIMUR"
124,99.653827,2.567598,RS UMUM FLORA,1223006,0,2.567598,99.653827,JL. JENDERAL SUDIRMAN NO. 29 AEK KANOPAN,RS,"LABUHANBATU UTARA, SUMATERA UTARA"
125,100.836543,-0.70173,RS ALYA,1304015,21,-0.70173,100.836543,JL. LINTAS SUMATERA PADANG SIBUSUK,RS,"SIJUNJUNG, SUMATERA BARAT"
126,119.44278700000001,-5.163369,RS IBU DAN ANAK SAYANG BUNDA,7371432,13,-5.163369,119.44278700000001,HERTASNING NO. 52 KEL. TIDUNG KEC. RAPPOCINI MAKASSAR,RS,"KOTA MAKASSAR, SULAWESI SELATAN"
127,112.740326,-7.028641,RS IBU DAN ANAK HIKMAH SAWI,3526031,19,-7.028641,112.740326,JL. KH. MOH. TOHA NO. 1A BANGKALAN,RS,"BANGKALAN, JAWA TIMUR"
128,106.743673,-6.393033,RS IBU DAN ANAK BRAWIJAYA BOJONGSARI,3276155,34,-6.393033,106.743673,JL. RAYA PARUNG CIPUTAT RT 002 RW 002,RS,"KOTA DEPOK, JAWA BARAT"
129,112.236217,-7.566978999999999,RS BEDAH SURYA DHARMA HUSADA,3517098,23,-7.566978999999999,112.236217,JL. KH. HASYIM ASYARI NO. 123 JOMBANG JAWA TIMUR,RS,"JOMBANG, JAWA TIMUR"
130,122.796407,-0.943363,RS CLAIRE MEDIKA,7202017,14,-0.943363,122.796407,JL. SUNGAI MUSI NO. 17 KELURAHAN SOHO KECAMATAN LUWUK,RS,"BANGGAI, SULAWESI TENGAH"
131,100.662693,-0.789377,RS IBU DAN ANAK ANANDA,1372014,0,-0.789377,100.662693,JL. PROF. M. YAMIN PANDAN UJUNG KEC. TANJUNG HARAPAN KEL. PPA,RS,"KOTA SOLOK, SUMATERA BARAT"
132,136.448515,-2.624444,RS UMUM DAERAH RUMAH RODO FABO,9226002,14,-2.624444,136.448515,"JL. HKBP ROBERTH SUWENI NO.1, BATU ZAMAN, WARE",RS,"WAROPEN, PAPUA"
133,122.60436599999998,0.62057,RS DAERAH KELAS D PRATAMA,7501044,50,0.62057,122.60436599999998,"JL. TRANS SULAWESI, DESA TANGKOBU, PAGUYAMAN, BOALEMO",RS,"BOALEMO, GORONTALO"
134,113.90948,-2.199215,RS IBU DAN ANAK YASMIN PALANGKA RAYA,6271028,22,-2.199215,113.90948,"JL. CILIK RIWUT NO. 4 KM. 1,5 KOTA PALANGKA RAYA",RS,"KOTA PALANGKARAYA, KALIMANTAN TENGAH"
135,99.823909,2.101254,RS HARAPAN BUNDA,1207071,49,2.101254,99.823909,JL. GATOT SUBROTO NO. 20 RANTAU PARAPAT KEC. RANTAU UTARA,RS,"LABUHANBATU, SUMATERA UTARA"
136,96.859473,4.716863,RS IBU DAN ANAK AZALIA,1117027,24,4.716863,96.859473,"JL. EMPUN BAYAK KAMPUNG BALE ATU, TINGKEM BENYER, BUKIT, BENER MERIAH, NANGGROE ACEH DARUSSALAM (NAD) 24582",RS,"BENER MERIAH, ACEH"
137,122.517827,-3.961018,RS UMUM TIARA SENTOSA,7471009,0,-3.961018,122.517827,"JL. RADEN SOEPRAPTO NO.23, MANDONGA, KEC. MANDONGA, KOTA KENDARI, SULAWESI TENGGARA 93112",RS,"KOTA KENDARI, SULAWESI TENGGARA"
138,125.54260500000001,3.677829,RS UMUM LIUNG PADULI,7103039,0,3.677829,125.54260500000001,"JL.PETTA-NAHA, KALURAE, TABUKAN UTARA, KABUPATEN KEPULAUAN SANGIHE, SULAWESI UTARA",RS,"KEPULAUAN SANGIHE, SULAWESI UTARA"
139,110.28322800000001,-7.9190130000000005,RS UNIVERSITAS ISLAM INDONESIA,3402084,39,-7.9190130000000005,110.28322800000001,"JL. SRANDAKAN NO.KM, JUWONO, TRIHARJO, KEC. PANDAK, BANTUL, DAERAH ISTIMEWA YOGYAKARTA 55761",RS,"BANTUL, DAERAH ISTIMEWA YOGYAKARTA"
140,105.93597199999999,-2.006985,RS UMUM DAERAH SJAFRIE RACHMAN PUDING BESAR,1901046,12,-2.006985,105.93597199999999,"JL. RAYA SUNGAILIAT, MENTOK, PUDING BESAR, KABUPATEN BANGKA, KEPULAUAN BANGKA BELITUNG 33179",RS,"BANGKA, KEPULAUAN BANGKA BELITUNG"
141,106.914813,-6.221579,RS IBU DAN ANAK ASTA NUGRAHA,3172772,0,-6.221579,106.914813,"JL. DUREN SAWIT RAYA (DERMAGA) NO.1 9 11, RT.9/RW.11, KLENDER, KEC. DUREN SAWIT, KOTA JAKARTA TIMUR, DAERAH KHUSUS IBUKOTA JAKARTA 13470",RS,"JAKARTA TIMUR, DKI JAKARTA"
142,102.892544,-3.279503,RS IBU DAN ANAK ANANDA LUBUK LINGGAU,1674007,18,-3.279503,102.892544,"BATU URIP TABA, LUBUK LINGGAU TIMUR I, LUBUKLINGGAU CITY, SOUTH SUMATRA 31625",RS,"KOTA LUBUKLINGGAU, SUMATERA SELATAN"
143,122.818655,-1.471444,RS PRATAMA BILABANGGAI BUKO SELATAN,7201014,20,-1.471444,122.818655,JL. TRANS SULAWESI LUWUK PALU DESA TONGKONUNUK KEC. PAGIMANA BANGGAI INDONESIA.,RS,"BANGGAI KEPULAUAN, SULAWESI TENGAH"
144,100.981414,-0.736073,RS KHUSUS IBU DAN ANAK HARYANDA,1304017,14,-0.736073,100.981414,JL. LINTAS SUMATERA TANAH BADANTUNG JORONG GANTING KECAMATAN SIJUNJUNG,RS,"SIJUNJUNG, SUMATERA BARAT"
145,116.069511,-2.246757,RS PRATAMA BATU ENGAU,6401018,50,-2.246757,116.069511,JL. NEGARA DESA KERANG RT. 009 KECAMATAN BATU ENGAU,RS,"PASER, KALIMANTAN TIMUR"
146,108.587755,-6.972998,RS MITRA HUSADA CIAWIGEBANG,3208063,8,-6.972998,108.587755,"KADURAMA, CIAWIGEBANG, KUNINGAN REGENCY, WEST JAVA 45591",RS,"KUNINGAN, JAWA BARAT"
147,119.20472600000001,-9.448013000000001,RS UMUM DAERAH PRATAMA REDA BOLO,5317002,45,-9.448013000000001,119.20472600000001,"WATU KAWULA, WEWEWA BARAT, WATU KAWULA, KOTA TAMBOLAKA, KABUPATEN SUMBA BARAT DAYA, NUSA TENGGARA TIM.",RS,"SUMBA BARAT DAYA, NUSA TENGGARA TIMUR"
148,103.149305,-0.314131,RS 3M PLUS,1403037,32,-0.314131,103.149305,"JL. LKR. II, TEMBILAHAN KOTA, TEMBILAHAN, KABUPATEN INDRAGIRI HILIR, RIAU 29214",RS,"INDRAGIRI HILIR, RIAU"
149,107.945751,-6.442298,RS SYAHID AL IRSYAD,3212057,21,-6.442298,107.945751,"JL. JENDERAL SUDIRMAN, CIPANCUH, KEC. HAURGEULIS, KABUPATEN INDRAMAYU, JAWA BARAT 45264",RS,"INDRAMAYU, JAWA BARAT"
150,109.534989,-7.447576,RS UMUM PKU MUHAMMADIYAH BANJARNEGARA,3304035,46,-7.447576,109.534989,"KALIMENDONG, DANARAJA, PURWANEGARA, BANJARNEGARA, CENTRAL JAVA 53472",RS,"BANJARNEGARA, JAWA TENGAH"
151,124.89896399999999,-9.091178,RS SUMBER KASIH SEJATI,5306055,54,-9.091178,124.89896399999999,"JL.MEO BARU TENUKIIK RT.009,RW.003 KEL, TENUKIIK, ATAMBUA, KABUPATEN BELU, NUSA TENGGARA TIM.",RS,"BELU, NUSA TENGGARA TIMUR"
152,107.018298,-6.207282,RS AWAL BROS BEKASI UTARA,3275065,52,-6.207282,107.018298,"JL. KALIABANG, VILLA INDAH PERMAI (GOLDEN CITY) BLOK G NO. 1, RT.001/RW.033, TLK. PUCUNG, KEC. BEKASI UTARA, KOTA BKS, JAWA BARAT 17122",RS,"KOTA BEKASI, JAWA BARAT"
153,98.68088900000001,3.5989519999999997,RS JIWA MAHONI,1275934,2,3.5989519999999997,98.68088900000001,"JL. MAHONI NO.18, GAHARU, KEC. MEDAN TIM., KOTA MEDAN, SUMATERA UTARA 20232",RS,"KOTA MEDAN, SUMATERA UTARA"
154,98.65611899999999,3.5806690000000003,RS UMUM ROYAL MATERNITY,1275935,0,3.5806690000000003,98.65611899999999,"JL. SEI MENCIRIM NO.55-57, BABURA, KEC. MEDAN BARU, KOTA MEDAN, SUMATERA UTARA 20153",RS,"KOTA MEDAN, SUMATERA UTARA"
155,119.899932,-2.968138,RS SANTA TERESA MARAMPA RANTEPAO,7326003,38,-2.968138,119.899932,"JL. ANDI MAPPANYUKKI, MALANGO', RANTEPAO",RS,"TORAJA UTARA, SULAWESI SELATAN"
156,109.144275,-7.030839,RS HAWARI ESSA,3328082,36,-7.030839,109.144275,"JL. BANJARANYAR - TEGAL, KAJEN, KEC. LEBAKSIU, TEGAL, JAWA TENGAH 52461",RS,"TEGAL, JAWA TENGAH"
157,104.189043,-4.135484,RS IBU DAN ANAK GRAHA KURNIA,1601088,4,-4.135484,104.189043,"TJ. BARU, KEC. BATURAJA TIMUR",RS,"OGAN KOMERING ULU, SUMATERA SELATAN"
158,119.491644,-5.198151999999999,RS UMUM YAPIKA,7306059,105,-5.198151999999999,119.491644,"JL. ABD. KADIR DG. SURO, SAMATA, KEC. SOMBA OPU, KABUPATEN GOWA, SULAWESI SELATAN 90235",RS,"GOWA, SULAWESI SELATAN"
159,110.78993500000001,-7.5502460000000005,"RS ""JIH"" SOLO",3372241,0,-7.5502460000000005,110.78993500000001,"JL. ADI SUCIPTO NO.118, JAJAR, KEC. LAWEYAN",RS,"KOTA SURAKARTA, JAWA TENGAH"
160,106.98670600000001,-6.314662,RS UMUM DAERAH BANTAR GEBANG,3275068,24,-6.314662,106.98670600000001,"JL. TOWUTI 3 BLOK C21 NO.7, RT.002/RW.11, BANTARGEBANG, KOTA BKS, JAWA BARAT 17151",RS,"KOTA BEKASI, JAWA BARAT"
161,120.463599,-2.593082,RS HIKMAH SEJAHTERA SUKAMAJU,7322004,48,-2.593082,120.463599,"JL. TRANS SULAWESI, KALUKU, SUKAMAJU",RS,"LUWU UTARA, SULAWESI SELATAN"
162,109.023799,-7.268117,RS HARAPAN SEHAT BUMIAYU,3329113,40,-7.268117,109.023799,"KEMARON, NEGARADAHA, KEC. BUMIAYU, KABUPATEN BREBES, JAWA TENGAH 52273",RS,"BREBES, JAWA TENGAH"
163,119.439051,-5.148777,RS UMUM SANDI KARSA MAKASSAR,7371434,0,-5.148777,119.439051,"JL. ABDULLAH DAENG SIRUA NO.16A, MASALE, KEC. PANAKKUKANG, KOTA MAKASSAR, SULAWESI SELATAN 90231",RS,"KOTA MAKASSAR, SULAWESI SELATAN"
164,117.563826,0.755212,RS SANDARAN BENGALON,6404053,0,0.755212,117.563826,"JL. MULAWARMAN INDUK, SEPASO, KEC. BENGALON, KABUPATEN KUTAI TIMUR, KALIMANTAN TIMUR 75618",RS,"KUTAI TIMUR, KALIMANTAN TIMUR"
165,108.41146100000002,-7.331722,RS KHUSUS BEDAH RSOP CIAMIS,3207059,52,-7.331722,108.41146100000002,"JL. CIAMIS - BANJAR NO.341, CIJEUNGJING, KEC. CIJEUNGJING, KABUPATEN CIAMIS, JAWA BARAT 46271",RS,"CIAMIS, JAWA BARAT"
166,100.428945,1.6840259999999998,RS IBUNDA,1409018,45,1.6840259999999998,100.428945,"BAHTERA MAKMUR, BAGAN SINEMBAH",RS,"ROKAN HILIR, RIAU"
167,98.634701,3.5406400000000002,RSU INDRAPURA,1219004,0,3.5406400000000002,98.634701,JL. LINTAS SUMATERA NO.101 SEMPAKATA KEC. MEDAN SELAYANG,RS,"KOTA MEDAN, SUMATERA UTARA"
168,110.46656000000002,-7.024817999999999,RS GIGI DAN MULUT UNIMUS,3374373,4,-7.024817999999999,110.46656000000002,"JL. KEDUNGMUNDU NO.22, SENDANGMULYO, KEC. TEMBALANG, KOTA SEMARANG, JAWA TENGAH 50273",RS,"KOTA SEMARANG, JAWA TENGAH"
169,108.24974099999999,-6.407098,RS SENTRA MEDIKA LANGUT,3212060,0,-6.407098,108.24974099999999,"JL. RAYA PANTURA NO.100, LANGUT, KEC. LOHBENER, KABUPATEN INDRAMAYU, JAWA BARAT 45252",RS,"INDRAMAYU, JAWA BARAT"
170,115.215572,-3.858789,RSUD KH MANSYUR,6301020,44,-3.858789,115.215572,"JL.PUSAKA, KINTAP",RS,"TANAH LAUT, KALIMANTAN SELATAN"
171,110.78704099999999,-7.554529,RSU SURAKARTA BKPM,3372201,52,-7.554529,110.78704099999999,"JL. PROFESOR DR. SOEHARSO NO.28, JAJAR, KEC. LAWEYAN, KOTA SURAKARTA, JAWA TENGAH 57144",RS,"KOTA SURAKARTA, JAWA TENGAH"
172,106.68903799999998,-6.380185,RS PENA 98,3201259,0,-6.380185,106.68903799999998,"JL. KP. KB. KOPI NO.33, PENGASINAN, KEC. GN. SINDUR, BOGOR, JAWA BARAT 16340",RS,"BOGOR, JAWA BARAT"
173,122.500322,-4.018475,RS HERMINA KENDARI,7471010,0,-4.018475,122.500322,"JL. DI PANJAITAN, RT.06/RW.03, WUNDUDOPI, BARUGA",RS,"KOTA KENDARI, SULAWESI TENGGARA"
174,110.930016,-7.8156300000000005,RS PKU MUHAMMADIYAH WONOGIRI,3312310,38,-7.8156300000000005,110.930016,"JL. SANGGRAHAN, SABGGRAHAN, GIRIPURWO, KEC. WONOGIRI, KABUPATEN WONOGIRI, JAWA TENGAH 57612",RS,"WONOGIRI, JAWA TENGAH"
175,119.62249299999999,-4.048091,RS DR. HASRI AINUN HABIBIE PAREPARE,7372078,0,-4.048091,119.62249299999999,"TONRANGENG, KACAMATAN, WEST BACUKIKI",RS,"KOTA PARE PARE, SULAWESI SELATAN"
176,122.631345,0.6311899999999999,RS UMUM DAERAH BOLIYOHUTO,7502035,0,0.6311899999999999,122.631345,"JL. TRANS SULAWESI, PARUNGI, BOLIYOHUTO",RS,"KOTA GORONTALO, GORONTALO"
177,117.153501,-0.496644,RS MATA PROVINSI KALIMANTAN TIMUR,6472131,0,-0.496644,117.153501,"JL. BASUKI RAHMAT NO.1, PELABUHAN, KEC. SAMARINDA KOTA, KOTA SAMARINDA, KALIMANTAN TIMUR 75112",RS,"KOTA SAMARINDA, KALIMANTAN TIMUR"
178,108.17785400000001,-6.765136,RS IBU DAN ANAK LIVASYA,3210038,0,-6.765136,108.17785400000001,"RAYA CIREBON-PALIMAN, DAWUAN, KEC. DAWUAN, KABUPATEN MAJALENGKA, JAWA BARAT 45453",RS,"MAJALENGKA, JAWA BARAT"
179,110.77101499999999,-7.558101,RS ISLAM SURAKARTA YARSIS,3311231,95,-7.558101,110.77101499999999,"JL. GENERAL AHMAD YANI, PABELAN, KARTASURA, MENDUNGAN, PABELAN, KEC. KARTASURA",RS,"SUKOHARJO, JAWA TENGAH"
180,108.64663999999999,-7.681037,RS UMUM DAERAH PANDEGA PANGANDARAN,3218001,1,-7.681037,108.64663999999999,"JL. MERDEKA NO.418, RT.01/RW.02, PANANJUNG, KEC. PANGANDARAN",RS,"CIAMIS, JAWA BARAT"
181,98.658173,3.563652,RS KHUSUS GIGI DAN MULUT UNIV. SUMATERA UTARA,1275874,0,3.563652,98.658173,"JL. ALUMNI NO.2, PADANG BULAN, KEC. MEDAN BARU, KOTA MEDAN, SUMATERA UTARA 20155",RS,"KOTA MEDAN, SUMATERA UTARA"
182,112.62750700000001,-8.052221000000001,RS BEN MARI,3507107,52,-8.052221000000001,112.62750700000001,"JL. RAYA NO.17, KENDAL PAYAK, KENDALPAYAK, KEC. PAKISAJI, MALANG, JAWA TIMUR 65162",RS,"MALANG, JAWA TIMUR"
183,99.740616,2.30153,RS TIGA BERSAUDARA,1223005,50,2.30153,99.740616,"PULO JANTAN, NA IX-X",RS,"LABUHANBATU UTARA, SUMATERA UTARA"
184,119.586772,-4.784441,RSU KELAS D PRATAMA KAB. PANGKAJENE KEPULAUAN,7310021,24,-4.784441,119.586772,"BATARA, KEC. LABAKKANG",RS,"PANGKAJENE DAN KEPULAUAN, SULAWESI SELATAN"
185,106.96941899999999,-6.399773000000001,RS UMUM MARY CILEUNGSI HIJAU,3201152,124,-6.399773000000001,106.96941899999999,"JL. RAYA NAROGONG NO.KM. 21, CILEUNGSI, KEC. CILEUNGSI, BOGOR, JAWA BARAT 16820",RS,"BOGOR, JAWA BARAT"
186,107.08082399999999,-6.256745,RS UMUM PERMATA BUNDA,3207045,75,-6.256745,107.08082399999999,"JL. GRAMAPURI RAYA, WANASARI, KEC. CIBITUNG, BEKASI, JAWA BARAT 17520",RS,"BEKASI, JAWA BARAT"
187,109.365126,-0.259955,RSUD KABUPATEN KUBU RAYA,6112003,0,-0.259955,109.365126,"JL. SULTAN AGUNG, RASAU JAYA SATU, RASAU JAYA",RS,"KUBU RAYA, KALIMANTAN BARAT"
188,108.559738,-6.708861,RS UMUM SUMBER KASIH,3274090,114,-6.708861,108.559738,"JL. SILIWANGI NO.135, KEBONBARU, KEC. KEJAKSAN",RS,"KOTA CIREBON, JAWA BARAT"
189,108.38047399999999,-6.694732000000001,RS UMUM SUMBER WARAS,3209133,186,-6.694732000000001,108.38047399999999,"JL. URIP SUMOHARJO NO.5, CIWARINGIN, KEC. CIWARINGIN",RS,"CIREBON, JAWA BARAT"
190,109.017372,-6.865322999999999,RS UMUM BHAKTI ASIH,3329078,171,-6.865322999999999,109.017372,"JL. PANGERAN DIPONEGORO NO.125, BREBES, PESANTUNAN, KEC. WANASARI, KABUPATEN BREBES, JAWA TENGAH 52221",RS,"BREBES, JAWA TENGAH"
191,99.652163,2.58628,RS SEGER WARAS,1208068,18,2.58628,99.652163,"LEDONG BAR., AEK LEDONG",RS,"ASAHAN, SUMATERA UTARA"
192,110.405061,-6.996828,RS UMUM WILLIAM BOOTH,3374032,71,-6.996828,110.405061,"JL. LETNAN JENDERAL S. PARMAN NO.5, PETOMPON, KEC. GAJAHMUNGKUR, KOTA SEMARANG, JAWA TENGAH 50237",RS,"KOTA SEMARANG, JAWA TENGAH"
193,110.412605,-6.985664,RS UMUM HERMINA PANDANARAN,3374145,70,-6.985664,110.412605,"JL. PANDANARAN NO.24, PEKUNDEN, KEC. SEMARANG TENGAH, KOTA SEMARANG, JAWA TENGAH 50134",RS,"KOTA SEMARANG, JAWA TENGAH"
194,110.42988600000001,-7.825442999999999,RS UMUM DHARMA,3404135,0,-7.825442999999999,110.42988600000001,"JL. NASIONAL III, GANDU, SENDANGTIRTO, KEC. BERBAH",RS,"SLEMAN, DAERAH ISTIMEWA YOGYAKARTA"
195,112.10588600000001,-7.599327000000001,RS SUMBER WARAS,3518033,25,-7.599327000000001,112.10588600000001,"JL. LANGSEP NO.3, PELEM, KEC. KERTOSONO",RS,"NGANJUK, JAWA TIMUR"
196,127.37871100000001,0.774803,RS PRIMA TERNATE,8271057,56,0.774803,127.37871100000001,"JL. RAYA MANGGA II, MANGGA DUA UTARA, TERNATE SEL., KOTA TERNATE, MALUKU UTARA",RS,"KOTA TERNATE, MALUKU UTARA"
197,107.010551,-6.247039,RS UMUM BELLA,3275196,86,-6.247039,107.010551,"JL. IR. H. JUANDA NO.141, RT.001/RW.001, DUREN JAYA, KEC. BEKASI TIM.",RS,"KOTA BEKASI, JAWA BARAT"
198,106.95499099999999,-6.38475,RS EKA HOSPITAL,3201258,49,-6.38475,106.95499099999999,"JALAN RAYA KOTA WISATA KAV. V2, NAGRAK, KEC. GN. PUTRI",RS,"BOGOR, JAWA BARAT"
199,113.20935,-8.137941,RS UMUM MUHAMMADIYAH LUMAJANG,3508060,36,-8.137941,113.20935,"JL. LETKOL SLAMET WARDOYO NO.103, LABAN, LABRUK LOR, KEC. LUMAJANG",RS,"LUMAJANG, JAWA TIMUR"
200,106.129599,-2.153145,RS SILOAM BANGKA,1904014,25,-2.153145,106.129599,"JL. SOEKARNO HATTA NO. 6, DUL, KEC. PANGKALAN BARU",RS_RUJUKAN_PROVINSI,"BANGKA TENGAH, KEPULAUAN BANGKA BELITUNG"
201,113.81518899999999,-7.918702000000001,RS UMUM DR. H.KOESNADI BONDOWOSO,3511011,230,-7.918702000000001,113.81518899999999,JL. PIERE TENDEAN NO. 3 BONDOWOSO,RS_RUJUKAN_PROVINSI,"BONDOWOSO, JAWA TIMUR"
202,101.85600000000001,0.39363000000000004,RS UMUM  EFARINA,1404025,193,0.39363000000000004,101.85600000000001,JL LINTAS TIMUR NO.1 PANGKALAN KERINCI RIAU,RS_RUJUKAN_PROVINSI,"PELALAWAN, RIAU"
203,102.67,0.9201,RS UMUM DAERAH  KABUPATEN KEPULAUAN MERANTI,1410043,94,0.9201,102.67,JL DORAK,RS_RUJUKAN_PROVINSI,"KEPULAUAN MERANTI, RIAU"
204,104.051825,-4.584656,RS UMUM DAERAH MUARA DUA,1608051,81,-4.584656,104.051825,"RANTAU PANJANG, BUAY RAWAN, KABUPATEN OGAN KOMERING ULU SELATAN, SUMATERA SELATAN 32211",RS_RUJUKAN_PROVINSI,"OGAN KOMERING ULU SELATAN, SUMATERA SELATAN"
205,101.419,0.48226,RS UMUM  EKA HOSPITAL PEKANBARU,1471067,130,0.48226,101.419,"JL SOEKARNO- HATTA KM.6,5",RS_RUJUKAN_PROVINSI,"KOTA PEKANBARU, RIAU"
206,112.676399,-7.299353999999999,RS NATIONAL HOSPITAL,3578778,120,-7.299353999999999,112.676399,"JL. BOULEVARD FAMILI SELATAN KAV. 1, SURABAYA",RS_RUJUKAN_PROVINSI,"KOTA SURABAYA, JAWA TIMUR"
207,101.45200000000001,0.50483,RS UMUM  SYAFIRA,1471079,163,0.50483,101.45200000000001,"JL JENDERAL SUDIRMAN NO.134, PEKANBARU",RS_RUJUKAN_PROVINSI,"KOTA PEKANBARU, RIAU"
208,101.39022800000001,0.46385639100000003,RS UMUM  AWAL BROS PANAM,1471390,146,0.46385639100000003,101.39022800000001,"JL HR. SOEBRANTAS NO 88 PANAM, TUAH KARYA, KEC. TAMPAN, KOTA PEKANBARU, RIAU 28293",RS_RUJUKAN_PROVINSI,"KOTA PEKANBARU, RIAU"
209,113.35914,-8.118022999999999,RS DJATIROTO,3508055,90,-8.118022999999999,113.35914,"JL. PB SUDIRMAN NO. 81, JATIROTO, UMBULSARI, KALIBOTO KIDUL, KEC. JATIROTO",RS_RUJUKAN_PROVINSI,"LUMAJANG, JAWA TIMUR"
210,101.961,-1.5094,RS UMUM DAERAH H. HANAFIE,1509013,194,-1.5094,101.961,JL. TEUKU UMAR 88  MUARA BUNGO,RS_RUJUKAN_PROVINSI,"BUNGO, JAMBI"
211,119.43514499999999,-5.134681,RS AWAL BROS MAKASSAR,7371399,174,-5.134681,119.43514499999999,JL. URIP SUMOHARDJO NO. 43,RS_RUJUKAN_PROVINSI,"KOTA MAKASSAR, SULAWESI SELATAN"
212,105.196,-5.3121,RS NATAR MEDIKA,1803033,91,-5.3121,105.196,"JL. RAYA NATAR NO.4 MUARA PUTIH, LAMPUNG SELATAN",RS_RUJUKAN_PROVINSI,"LAMPUNG SELATAN, LAMPUNG"
213,103.96547,1.057501,RS UMUM CHARIS MEDIKA,2071037,47,1.057501,103.96547,JL. R.SUPRAPTO BLOK D 1-9,RS_RUJUKAN_PROVINSI,"KOTA BATAM, KEPULAUAN RIAU"
214,113.68066699999999,-8.166845,RS UMUM CITRA HUSADA JEMBER,3509136,79,-8.166845,113.68066699999999,"JL. TERATAI NO.22, GEBANG TIMUR, GEBANG, KEC. PATRANG, KABUPATEN JEMBER, JAWA TIMUR 68117",RS_RUJUKAN_PROVINSI,"JEMBER, JAWA TIMUR"
215,106.118,-1.9213,RS UMUM ARSANI,1902042,66,-1.9213,106.118,JL. RAYA AIR KENANGA KEC. SUNGAILIAT KAB. BANGKA PROV. KEPULAUAN BANGKA BELITUNG ,RS_RUJUKAN_PROVINSI,"BANGKA, KEPULAUAN BANGKA BELITUNG"
216,104.737514,-2.9590650000000003,RS BHAYANGKARA PALEMBANG,1671331,81,-2.9590650000000003,104.737514,"JL. JEND. SUDIRMAN NO.KM 4, RW.5, ARIO KEMUNING, KEC. KEMUNING, KOTA PALEMBANG, SUMATERA SELATAN",RS_RUJUKAN_PROVINSI,"KOTA PALEMBANG, SUMATERA SELATAN"
